dataset,news_id,rating,title,original_title,news_source,source_link,review_link,criterio_idx,pergunta,resposta,explicacao
HealthRelease,news_reviews_00197,3,Balanced summary of iron deficiency research marred by inaccurate headline,"Earlier blood testing for iron deficiency, anemia recommended for young women",Penn State,https://www.eurekalert.org/pub_releases/2017-07/ps-ebt071717.php,https://www.healthnewsreview.org/news-release-review/balanced-summary-of-iron-deficiency-research-marred-by-inaccurate-headline/,9,Does the news release establish the true novelty of the approach?,Not Applicable,The release does not make a claim of novelty.
HealthRelease,news_reviews_00197,3,Balanced summary of iron deficiency research marred by inaccurate headline,"Earlier blood testing for iron deficiency, anemia recommended for young women",Penn State,https://www.eurekalert.org/pub_releases/2017-07/ps-ebt071717.php,https://www.healthnewsreview.org/news-release-review/balanced-summary-of-iron-deficiency-research-marred-by-inaccurate-headline/,10,"Does the news release include unjustifiable, sensational language, including in the quotes of researchers?",Not Satisfactory,"The headline, “Earlier blood testing for iron deficiency, anemia recommended for young women” is unjustified and is not supported by the study findings."
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,1,Does the news release adequately discuss the costs of the intervention?,Not Satisfactory,The costs of neoadjuvant radiotherapy vs. postoperative-adjuvant radiotherapy were not discussed.
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,2,Does the news release adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"The release doesn’t provide any numbers to support the benefit claims. It states, “Researchers discovered that among the breast cancer patients who tested positive for the estrogen receptor (ER) biomarker, patients who had neoadjuvant radiation therapy had a significantly lower risk of developing a second primary tumor than patients who had adjuvant radiation therapy.”
How much lower was the risk? Some absolute risk numbers should have been included here. They were available in the published study."
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,3,Does the news release adequately explain/quantify the harms of the intervention?,Not Satisfactory,"There is no comment in the release about potential harms, although the study itself addressed the potential negative impact on healing."
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,4,Does the news release seem to grasp the quality of the evidence? ,Satisfactory,"The release did a good job describing the database, some terminology, patient demographics, and some of the study limitations. It also includes some caution in the closing paragraph: “These data are promising, but randomized clinical trials are needed to confirm the benefit of neoadjuvant radiation therapy.”
However, while the news release is clear that the study was based on the SEER database, the opening sentence of the release notes that the Moffitt Cancer Center “launched a first of its kind study.” To a patient or lay person not familiar with the difference between a prospective randomized clinical trial and a retrospective database review (which this was), this could give the impression that the technique of utilizing radiation therapy prior to surgery was actually being performed and studied at Moffitt. Rather, what the researchers did was analyze a large database of patients who were diagnosed between 1973-2011 across the United States. That is explained in the third paragraph but it may not be enough to offset the false impression created earlier in the release that this was a contemporary study of patients recently treated at Moffitt."
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,5,Does the news release commit disease-mongering?,Satisfactory,There was no disease mongering noted.
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,6,Does the news release identify funding sources & disclose conflicts of interest?,Satisfactory,Funding sources were noted and do not appear to be a conflict of interest.
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,7,Does the news release compare the new approach with existing alternatives?,Not Satisfactory,The release briefly referenced chemotherapy and endocrine therapy as alternatives to pre- and post-surgical radiation but offered no comparison data.
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,8,Does the news release establish the availability of the treatment/test/product/procedure?,Satisfactory,"The evidence comes from the SEER database which has been collecting data on cancer incidence for several decades, indicating that the treatment has been performed. However, the authors clearly state a need for further clinical trials to validate their hypotheses that pre-surgical radiation is a good option."
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,9,Does the news release establish the true novelty of the approach?,Satisfactory,"The release alludes to “a growing body of literature” that suggests radiotherapy may trigger an immune response that suppresses future tumor growth and that this study supports that view.
But when the release claims novelty in its description of “a first of its kind study” that’s misleading. It was not a controlled trial but a review of information captured in a database. This should have been spelled out clearly early on to avoid confusion."
HealthRelease,news_reviews_00198,3,Moffitt goes out on a limb suggesting benefits of non-standard treatment for early stage breast cancer,Radiation prior to surgery reduces risk of secondary tumors in early-stage breast cancer,H. Lee Moffitt Cancer Center & Research Institute,https://www.eurekalert.org/pub_releases/2017-07/hlmc-rpt071717.php,https://www.healthnewsreview.org/news-release-review/moffitt-goes-out-on-a-limb-suggesting-benefits-of-non-standard-treatment-for-early-stage-breast-cancer/,10,"Does the news release include unjustifiable, sensational language, including in the quotes of researchers?",Satisfactory,The release doesn’t engage in sensational language.
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,1,Does the news release adequately discuss the costs of the intervention?,Not Satisfactory,"The news release provides no discussion of costs. While a soccer ball isn’t terribly expensive, the boys involved in this study weren’t casually kicking the football around the back yard or the neighborhood soccer pitch; they were “aspiring professionals who played as much as nine hours a week,” according to the study’s lead author. That level of training almost guarantees that the boys were participating in traveling soccer teams, and while the costs might be lower in the United Kingdom, where the study was conducted, in the United States, playing on a traveling soccer team is far from cheap. A September 2015 USA Money article described a California family who spent $17,500 annually for their four boys to play competitive soccer, including club fees of $675 per month, $1,500 per year for a private coach, more than $1,000 for cleats and other gear, $100 participation fees per child per tournament, along with the costs of tournament travel. Those costs, of course, might well be higher than average, but the bottom line is that the news release provides no information about the likely cost of having a child playing competitive soccer/football."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,2,Does the news release adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"The news release states that lower back bone mineral content (BMC) among football players was 7 percent higher than that for adolescents who were involved in cycling; BMC measurements in the upper leg were 5 percent higher. This is the only specific information offered in the release, although the study found statistically significant differences – none of them reflecting differences of more than 10 percent — in other comparisons between the swimmers, cyclists and football players. Most importantly, the news release doesn’t explain that the only statistically significant difference between football players and the boys in the active control group was higher scores on a measure of vitamin D levels.
Furthermore, the release offered no context of the benefit.  Five percent higher BMC in healthy individuals who all have BMC levels within normal limits is not of certain clinical significance. What sort of benefit could a regular individual playing soccer expect if high level athletes saw a 5 percent increase?"
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,3,Does the news release adequately explain/quantify the harms of the intervention?,Not Satisfactory,"The news release included no discussion of the potential harms of playing soccer, especially in a highly competitive environment. In a 2010 report on soccer injury risks, the American Academy of Pediatrics noted that soccer “has a higher injury rate than many contact/collision sports such as field hockey, rugby, basketball and (American) football.” Lower leg and foot injuries are most common, and the rate of concussions is similar to those suffered by American football and hockey players."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,4,Does the news release seem to grasp the quality of the evidence? ,Not Satisfactory,"The news release excluded some important aspects of the study methods and findings. First, this was an observational study. The authors appear to have accounted for many of the factors that could influence bone growth, but there could be others – such as nutritional intake – that would have influenced the findings. The discussion section of the study states that football players’ increases in BMC were higher than those for active youth not involved in regular sports; however, those differences were not statistically significant. In addition, the study notes that soccer players spent more hours training and had trained for more years than had either cyclists or swimmers, a fact that would have been expected to contribute to greater bone mass among the soccer players. The data analysis accounted for bone mass at the beginning of the study but did not include hours spent training as a variable in the final comparison of the young athletes’ bone development. Finally, of course, the study did not include any female athletes, so it provided no information about whether playing soccer might benefit adolescent girls’ bone growth."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,5,Does the news release commit disease-mongering?,Satisfactory,"The news release notes that poor bone growth before age 30 can increase an individual’s risk of fractures and osteoporosis later in life, but it does not engage in disease mongering."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,6,Does the news release identify funding sources & disclose conflicts of interest?,Satisfactory,"The news release notes that funding for the study came from a Marie Sklodowska-Curie fellowship, provided by the European Union. The researchers do not appear to have any conflicts of interest in connection with this study."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,7,Does the news release compare the new approach with existing alternatives?,Satisfactory,"The study itself compared the bone growth benefits of playing soccer to those of participation in non-weight-bearing sports (cycling and swimming), providing one discussion of alternatives. In addition, the news release quotes the article’s lead author, Dr. Dimitrios Vlachopoulos, noting that other high-intensity weight-bearing sports such as tennis, basketball and badminton could have similar effects as playing soccer. This is particularly important given that the study findings actually showed no significant differences in bone growth between boys who played football competitively and boys who were active but not involved in any regular sports participation.
It would have been helpful if the release had mentioned some of the other comparative benefits/harms of soccer with swimming and cycling such as cardiovascular benefits, the overall fitness benefits, and the potentially better safety profiles of swimming and cycling versus soccer."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,8,Does the news release establish the availability of the treatment/test/product/procedure?,Not Applicable,"The release doesn’t mention availability. True, soccer is the world’s most popular sport and there are opportunities to play — but not all families are able to invest the time and expense required for intense participation in a sport."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,9,Does the news release establish the true novelty of the approach?,Satisfactory,"The original article notes that this was the first study to comprehensively evaluate bone acquisition in adolescent male athletes. However, health experts have long understood that exercise is a key to healthy bone growth. The most important finding of the study, which is addressed in the news release, actually may have been that participation in non-weight-bearing sports such as cycling or swimming does not seem to produce better bone growth."
HealthRelease,news_reviews_00199,2,"Bone benefits from intense participation in youth soccer not clear-cut, despite Exeter’s claims",Football boosts bone development in boys ,University of Exeter,https://www.eurekalert.org/pub_releases/2017-07/uoe-fbb071217.php,https://www.healthnewsreview.org/news-release-review/bone-benefits-from-intense-participation-in-youth-soccer-not-clear-cut-despite-exeters-claims/,10,"Does the news release include unjustifiable, sensational language, including in the quotes of researchers?",Not Satisfactory,"The headline and first sentence of the news release state that playing football improves bone development in boys, but the data suggest that for all but one measure (a test of vitamin D levels), there were no significant differences between boys who played football and active, non-sports-involved boys. Thus, although playing football likely does improve bone development, this study did not show that it improved bone development over active participation in other weight-bearing sports such as running, tennis, weight-lifting, etc. In addition, because the study only examined boys competing at high levels in their sports, it provides little information about the value of more casual participation in soccer."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,1,Does the news release adequately discuss the costs of the intervention?,Not Satisfactory,"There was no discussion of costs. It would have been helpful to include the average cost of ADHD drugs with and without insurance. A 30-day supply of generic Adderall averages $25, according to GoodRx."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,2,Does the news release adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"The release notes that, “The risk of substance use problems during periods of medication use was 35 percent lower in men and 31 percent lower in women in the study.”  The release doesn’t give us any indication of what “problems” the authors were referring to. Further, this is purely an observational finding and does not prove cause and effect.
We were also concerned that the release conflated the odds ratio and risk.
We’ve written before about how it is tricky to refer to odds ratios when writing about clinical trials since the results always seem more impressive when using odds ratios instead of relative or absolute risks. The two numbers — odds ratio and relative risk — can be quite close when the outcome of interest happens rarely (say less than 10 percent). Otherwise, they can be drastically different and we should be told the relative risk. There’s a rather simple formula for converting odds ratio to relative risk. A google search reveals several such calculators."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,3,Does the news release adequately explain/quantify the harms of the intervention?,Not Satisfactory,"The release did not make any mention of potential side effects of stimulants used to treat ADHD. Common side effects include headache, upset stomach, increased blood pressure, dizziness, decreased appetite, insomnia and dry mouth."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,4,Does the news release seem to grasp the quality of the evidence? ,Not Satisfactory,"The release briefly described how the study was conducted, but didn’t offer any analysis on what the methods meant for the quality of the evidence. The release didn’t mention any limitations of the study. One thing that could have used more clarification was the term “substance use,” and how it was defined. The study looked at trips to the emergency room because of drugs or alcohol, but there are many substance users that don’t go to the emergency room. Emergency room visits were used as a surrogate marker of general substance abuse, but the release made no mention of that.
Furthermore, the researchers collected data from a database of employee health insurance coverage, meaning everyone in their sample was employed and had commercial insurance. This automatically leaves out anyone who is unemployed, has personal insurance, or paid for their emergency room trip via cash or other methods.
Other limitations that should have been mentioned: the fact that this was an observational study so it is unable to prove causality, and the fact that the researchers did not have enough data to calculate long-term benefits among the women of the study."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,5,Does the news release commit disease-mongering?,Satisfactory,No disease mongering in this release.
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,6,Does the news release identify funding sources & disclose conflicts of interest?,Not Satisfactory,"The release noted the funders but did not mention any of the authors’ conflicts of interest. One of the authors has served as a speaker for Eli Lilly and Shire, and was awarded a research grant from Shire. Shire produces ADHD medications, including Vyvanse and Adderall. Eli Lilly also produces an ADHD medication, Strattera. This is a big conflict of interest that should have been noted in the release, particularly since both Adderall and Strattera were mentioned by brand name in the release."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,7,Does the news release compare the new approach with existing alternatives?,Not Satisfactory,The release did not mention any alternatives for treating ADHD such as non-stimulant medications or cognitive behavioral therapy.
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,8,Does the news release establish the availability of the treatment/test/product/procedure?,Not Applicable,"The release did not discuss the availability of ADHD medications. However, these are commonly prescribed medications that are widely available in the US and Europe."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,9,Does the news release establish the true novelty of the approach?,Satisfactory,"The release did not claim that this study was novel. In fact, it mentioned that it built upon previous work from the same authors which found benefits to ADHD medication in other studies based in the US and Sweden."
HealthRelease,news_reviews_00200,2,Do ADHD meds prevent future substance abuse? An observational study can’t prove that.,"ADHD medication tied to lower risk for alcohol, drug abuse in teens and adults ",Indiana University,https://www.eurekalert.org/pub_releases/2017-07/iu-amt071217.php,https://www.healthnewsreview.org/news-release-review/adhd-meds-prevent-future-substance-abuse-observational-study-cant-prove/,10,"Does the news release include unjustifiable, sensational language, including in the quotes of researchers?",Satisfactory,There was no sensational language.
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,1,Does the news release adequately discuss the costs of the intervention?,Not Satisfactory,"The release gives no indication of how expensive it would be for the average person to use these markers for customizing their weight loss program. There is no mention of how much the testing would cost, (and of importance to US audiences, whether insurance would cover the expense), how often patients would need to be tested in order to ensure efficient weight loss, and what fees would be charged by doctors and dietitians to interpret the results and guide the weight loss effort."
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,2,Does the news release adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"Since the main claim being made is the value of using biomarkers to personalize a weight loss plan the release should have included some basic facts about how much weight study volunteers lost by following a personalized eating plan. How did their weight loss compare to others not on the personalized plan?
The release included some specifics about the meal plans studied. “The findings suggest that for most people with prediabetes, a diet rich with vegetables fruits and whole grains should be recommended for weight loss and could potentially improve diabetes markers. For people with type 2 diabetes, the analysis found that a diet rich in healthy fats from plant sources would be effective for achieving weight loss. These diets could also be effective independent of caloric restriction.”  We’d like to see some numbers attached to these claims."
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,3,Does the news release adequately explain/quantify the harms of the intervention?,Not Applicable,"It seems unlikely that personalizing a weight loss plan could cause significant harm. The most tangible downside is likely to be time and money wasted on a plan that might not be more effective than standard dietary advice. Still, a small risk of complications resulting from repeated blood draws or finger sticks is possible since glucose and insulin concentrations are measured from blood samples."
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,4,Does the news release seem to grasp the quality of the evidence? ,Not Satisfactory,"The release tells readers these findings are from three randomized clinical trials, and that the combined sample included more than 1,200 people. It doesn’t give any details, however, about what treatment the control groups received, how long the clinical trials lasted, or any demographic description of participants. There is also no mention of the fact that these three clinical trials were conducted using very different methods with different interventions, which should warrant caution when lumping all study participants into one big group.
All of this information is provided in the published study and it’s unfortunate the release did not likewise include some of these facts to help readers assess the value of biomarkers in diet planning."
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,5,Does the news release commit disease-mongering?,Satisfactory,No disease mongering is evident in this release.
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,6,Does the news release identify funding sources & disclose conflicts of interest?,Not Satisfactory,"The release does not state the funder of the research. A deeper dive into the full-text publication of the research revealed that the study was funded by Gelesis Inc., a biotechnology company working to develop therapies to induce weight loss and improve glycemic control in overweight and obese patients."
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,7,Does the news release compare the new approach with existing alternatives?,Satisfactory,"The release notes that the researchers are looking at other types of biomarkers, including gut microbiota, and at “genomics approaches” that might aid in creating personalized diet plans."
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,8,Does the news release establish the availability of the treatment/test/product/procedure?,Not Satisfactory,"The two biomarkers are said to be a simple alternative to other means of customizing dietary plans for persons with pre-diabetes or type 2 diabetes.
How do you know what kind of diet you’re supposed to eat based on your biomarker profile? Presumably you’re prescribed a diet and told what to eat. But if you’re a consumer, how do you know what that diet is? In other words, how do you benefit from this? Is someone selling personalized nutrition recommendations based on these biomarkers? "
HealthRelease,news_reviews_00201,1,Blood tests help diabetes patients lose weight? Show the data., Fasting blood sugar and fasting insulin identified as new biomarkers for weight loss,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-07/fos--fbs070717.php,https://www.healthnewsreview.org/news-release-review/blood-tests-help-diabetes-patients-lose-weight-show-the-data/,9,Does the news release establish the true novelty of the approach?,Not Satisfactory,"The idea that vegetables, fruits, whole grains, and healthy fats should be recommended for weight loss is hardly new. And yet the release frames these results as “potentially [leading] to a breakthrough in personalized nutrition.” We’d need more proof of tangible benefits before agreeing with that characterization. "
