Titulo,Subtitulo,Noticia,Categoria,Data,Autor,URL,Classe
EUA: Cerca de 60% com mais de 65 anos receberam ao menos uma dose da vacina  ,,cercar pessoa ano receber o o dosar vacinar covid-19 unir análise cdcs centro controlo e prevenção doença e censo país feito emissor norte-americana cnn acordar o levantamento cercar residente país ano totalmente vacinar o significar receber dose vacinar desenvolvido farmacêutico pfizer biontech moderno injeção vacinar johnson johnson dosar único imunizante aprovar autoridade regulador país o vacinação idoso importante riscar o covid-19 cdc pessoa o ano probabilidade hospitalizar e 1.100 chance morrer decorrência covid-19 comparação alguém o ano,saúde,09/03/2021 14h24 ,09/03/2021 14h24 ,https://noticias.uol.com.br/internacional/ultimas-noticias/2021/03/09/eua-cerca-de-60-com-mais-de-65-anos-receberam-ao-menos-uma-dose-da-vacina.htm,1
"No Amazonas, pacientes pedem na Justiça transferência para outros Estados  ",,sentença seguir juiz itacoatiara cidade vizinho o manaus determinar o bloquear r$ cofre o motivar o descumprimento decisão transferir imediatamente paciente covid-19 o capital o magistrado pessoa n município correr o riscar morrer transferir semana o amazona viver o colapso saudar leito e insuficiência oxigênio hospitalar o alternativo família buscar tribunal vago o justiçar resolver o problema d pessoa hospitalizar precisar leito uti conformar sister precisar transferência urgente precisar uti haver leito itacoatiara o amazona devidamente intimar cumprimentar decisão e o manifestar e cumprir o determinar trecho decisão juiz saulo goes pintar 1ª varar comarcar itacoatiara durante o semana e o decisão anterior paciente morrer esperar transferência,saúde,06/02/2021 14h33 ,"Liege Albuquerque, especial para AE",https://noticias.uol.com.br/saude/ultimas-noticias/estado/2021/02/06/no-amazonas-pacientes-pedem-na-justica-transferencia-para-outros-estados.htm,1
Amiens vai à Justiça contra rebaixamento após término do Campeonato Francês  ,,"O Amiens, equipe que ocupava a penúltima colocação do Campeonato Francês antes da paralisação por coronavírus, está contestando na Justiça seu rebaixamento. A diretoria do clube entrou com um processo contra a decisão da Liga de manter o descenso dos dois piores colocados após encerrar o campeonato na 28ª rodada - cada time jogaria mais 10 vezes. Em entrevista coletiva realizada hoje, o presidente do clube, Bernard Joannin, explicou os motivos pelos quais o Amiens foi à Justiça. ""A decisão do conselho de administração da Liga é injusta, inconsistente e infundada. Como podemos rebaixar duas equipes na 28ª rodada, quando falta um quarto do campeonato? Não é uma questão de dinheiro. Não estamos pedindo compensação financeira. Estamos lutando pela justiça esportiva e contra essa decisão"", disse ele.",saúde,12/05/2020 08h42 ,12/05/2020 08h42 ,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/05/12/amiens-vai-a-justica-contra-rebaixamento-apos-termino-do-campeonato-frances.htm,1
"
  Não existe nenhum processo contra a OMS por pulverizar um químico que causa pneumonia","Publicações compartilhadas milhares de vezes nas redes sociais desde dezembro do ano passado afirmam que a agência Reuters informou que três países europeus processaram a Organização Mundial da Saúde (OMS) por “infectar” o continente após pulverizar um químico “que causa pneumonia”. Mas essa história, relacionada à teoria da conspiração dos “chemtrails”, é falsa. A Reuters nunca publicou essa notícia e autoridades da Polônia, Suécia e Noruega negaram a suposta ação.Envie-nos por WhatsApp Email","o suposto notícia processar compartilhar 1,1 facebook o o dezembro e twitter “ extraordinário polônia suécio e noruega entrar processar o oms infectar o europa o reuters trair piloto detido admitir pulverizar produto químico causar pneumite químico ” lê-se publicação versão semelhante circular inglês sérvio espanhol e francês",ciência,22/01/2021 às 21:08,"Marion Dautry, AFP Belgrado",https://checamos.afp.com//nao-existe-nenhum-processo-contra-oms-por-pulverizar-um-quimico-que-causa-pneumonia,0
"'São Paulo dá um bom exemplo neste momento', diz vice-presidente da FPF  ",,reunião virtual realizar representante clube série a1 e federação paulista futebol fpf o vice-presidente mauro silvar exaltar o união clube pandemia coronavírus convidar dono bolar d quinta-feira o cartola afirmar clube defender o conclusão campeonato paulista e acreditar paulo covid-19 ficar feliz nenhum presidente posicionar o acabar o campeonato orgulhar futebol paulo gente realmente alinhar unidade vir clube voltar mundo juntar silvar completar achar paulo n posicionar ideal dificuldade extremo mundo sacrifício união ajudar o gente o sair d crise tranquilo clube mão,saúde,16/04/2020 14h35 ,16/04/2020 14h35 ,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/04/16/sao-paulo-exemplo-fpf-mauro-silva.htm,1
EUA devem liderar retração do PIB global em 2020  ,,"país poupar consequência econômicas devastador surtir coronavírus economia impactar crescimento global unir o país caso confirmar covid-19 responder retração d ano pib global cálculo bloomberg fundir monetário internacional o o dobrar participação país produção global o fmi prever o economia global encolher n ano o quedo quase século e expandir quase essencial conter o vírus confinamento e restrição mobilidade causar impactar considerável atividade econômica efeito adverso confiança provavelmente pesar perspectivo econômicas o fmi relatório world economic outlook divulgar n semana o alemanha e o japão responder e proporção quedo américa latino brasil e méxico pesar 4,5 e 4,3 retração global respectivamente",saúde,17/04/2020 10h41 ,Alexandre Tanzi e Wei Lu,https://economia.uol.com.br/noticias/bloomberg/2020/04/17/eua-devem-liderar-retracao-do-pib-global-em-2020.htm,1
Brasileiros descobrem como vírus da zika age dentro do cérebro de bebês com microcefalia,"Pesquisa ajuda a explicar por que algumas mães infectadas pelo vírus geraram bebês com a doença, e outras não. Estudo abre caminho para medicamentos contra a doença.",pesquisador brasileiro publicar estudar inédito mundo causar microcefalia bebês mãe exposto o o vírus zika publicar revisto science n terço o pesquisar indicar alteração dna proteína e neurotransmissor explicação mãe infectar deem luzir bebês microcefalia e tecnologia nacional cientista analisar dezena milhar gene proteína e rnas entender diferençar cérebro bebês morrer complicação microcefalia e o bebês morrer causar mudança gene colágeno reduzir e glutamato excesso explicação o passar falar o mundo inteirar d molécula afetadas doença explicar helder nakaya principal autor estudar e professor faculdade ciência farmacêutico usp fcf-usp o motivar mãe infectar filho o doença intrigar o gente motivo explicar o vírus atua cérebro beber afirmar o cientista dificuldade conseguir amostrar cérebro bebês infectar difícil abordar mãe acabar perder beber contar,ciência, 09/06/2020 15h00 ," Por Amanda Lüder, GloboNews ",https://g1.globo.com/ciencia-e-saude/noticia/2020/06/09/brasileiros-descobrem-como-virus-da-zika-age-dentro-do-cerebro-de-bebes-com-microcefalia.ghtml,1
Ambev faz parceria com Biscoito Globo; lucro da venda irá para ambulantes  ,,"o antarctica marcar ambev anunciar hoje parceria ajudar vender biscoitar globo tradicional produto vender praia rir janeiro praia cidade interditar dever pandemia covid-19 o fábrica biscoitar produção reduzir ajudar o marcar o cervejar anunciar comprar lote produto e vendê-los plataforma entregar o zé delivery o lucrar reverter ambulante o amanhã pacote biscoitar vendido individual e kit promocional o biscoitar vender unitário r$ consumidor comprar o kit pacote biscoitar e lato cervejar ml r$ 23,34 ícone carioca biscoitar globo preciso valorizar idear incentivar pessoa continuar consumir o tradicional biscoitar casar família esperar contribuir complementar render ambulante perder sustentar afirmar pedrar araújo gerente marketing ambev rj",saúde,25/05/2020 15h20 ,25/05/2020 15h20 ,https://economia.uol.com.br/noticias/redacao/2020/05/25/ambev-faz-parceria-com-biscoito-globo-lucro-da-venda-ira-para-ambulantes.htm,1
Secretário diz que teste não é 'requisito' para tratar Covid e que letalidade caiu após gestão Pazuello,"Para representantes do Ministério da Saúde, Brasil não vive 2ª onda da pandemia e não há necessidade de retomar medidas amplas de isolamento. Cientistas refutam a afirmação de que a letalidade caiu e condenam 'tratamento precoce'.",o secretário-executivo ministério saudar elcio franco n sexta-feira o realização teste requisitar paciente o covid-19 receber tratamento franco afirmar d o letalidade doença causar coronavírus cair brasil o chegar eduardo pazuello o o comandar ministério o afirmação ocorrer o ministério saudar criticar especialista gestão pandemia levar o durante entrevisto coletiva elcio franco tratar importância realização teste molecular diagnóstico covid o rastreamento contatos e isolar caso confirmar especialista alertar exame essencial rastrear e frear avançar pandemia,ciência, 27/11/2020 20h44 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2020/11/27/secretario-diz-que-teste-nao-e-requisito-para-tratar-covid-e-que-letalidade-caiu-apos-gestao-pazuello.ghtml,1
"
  A frase sobre “o pior da peste” não faz parte da obra de Albert Camus, nem foi escrita por ele","Em um momento em que a população mundial está confinada e enfrentando a pandemia do novo coronavírus, começou a circular nas redes sociais uma imagem com uma frase atribuída a Albert Camus: “O pior da peste não é que mata os corpos, mas que desnuda as almas, e esse espetáculo costuma ser horroroso”. Essas palavras, contudo, não estão no livro “A peste”, do escritor francês, e especialistas consultados pela AFP asseguram que o autor não escreveu este trecho.Envie-nos por WhatsApp Email","facebook e twitter publicação assinalar o frase fragmentar livrar “ o peste ” circular postagens o frase facebook twitter compartilhar 4,6 o início abril d ano mencionar diretamente obrar específico atribuem-na o camus espanhol o frase viralizou albert camus e retirar obrar “ o peste ” o romance “ o peste ” publicar ambientar mear século x e protagonista viver cidade sofrer surtir peste bubônica entretanto o buscar trecho viralizado livrar camus disponível site armazenamento arquivo internet archive.org n casar espanhol fornecer nenhum resultar tampouco aparecer versão digitalizar obrar português",saúde,7/05/2020 às 20:50,"AFP Argentina, Nadia Nasanovsky, AFP Brasil",https://checamos.afp.com//frase-sobre-o-pior-da-peste-nao-faz-parte-da-obra-de-albert-camus-nem-foi-escrita-por-ele,0
'Eu era um menino que começou a menstruar': intersexuais contam como foi descobrir e aceitar condição,"Lia, Iryna Kuzemko e Olga Opinko têm características sexuais femininas e masculinas (cromossomos, órgãos genitais, testículos / ovários ou hormônios sexuais) misturadas de maneiras diferentes. Eles contam suas histórias de luta, descoberta e aceitação.",o ano aprender intersexual dia vidar feliz o ucraniano iryna kuzemko pessoa o o redor mundo gênero redesignado cirurgia polêmica criança oms recomendar minuto atividade físico semanal relembrar benefício exercício intersexo genérico abranger variação característico sexo feminino e masculino variação hormonal físico — pessoa reprodutivo sexo e o genitália externo outro,ciência, 26/11/2020 14h56 , Por BBC ,https://g1.globo.com/bemestar/viva-voce/noticia/2020/11/26/eu-era-um-menino-que-comecou-a-menstruar-intersexuais-contam-como-foi-descobrir-e-aceitar-condicao.ghtml,1
"Gatos infectados pelo coronavírus ficam imunes e podem servir de modelo para pesquisa da vacina, diz estudo",Pesquisadores também observaram que nem cachorros e nem gatos desenvolvem a doença quando infectados pelo vírus.,estudar publicar n terça-feira revisto científico pnas proceedings of the national academy of sciences observar gato infectar coronavírus desenvolver respostar imune o o vírus servir modelar animal pesquisar vacinar o covid-19 gato desenvolver anticorpo neutralizante significativo e resistente reinfecção o duração imunidade n atualmente modelar útil teste vacinar subsequente vacinar candidato humano animar informar o conclusão pesquisar o estudar desenvolver cientista escola medicinar veterinário universidade estadual colorar unir lembrar apesar implicação coronavírus animar amplamente desconhecido haver evidência o gato cão transmitir o sars-cov-2 humano cientista observar gato transmitir o vírus gato cercar dia contato direto oral e nasal,ciência, 30/09/2020 05h01 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2020/09/30/gatos-infectados-pelo-coronavirus-ficam-imunes-e-podem-servir-de-modelo-para-pesquisa-da-vacina-diz-estudo.ghtml,1
"
  Oxford não confirmou a eficácia da ivermectina contra a covid-19, apenas começou um estudo","Publicações compartilhadas mais de 4,4 mil vezes nas redes sociais desde o último dia 23 de junho afirmam que um estudo feito pela Universidade de Oxford, no Reino Unido, já mostra que o uso antecipado da ivermectina pode diminuir a carga viral do novo coronavírus. As postagens, no entanto, desconsideram o fato de que o estudo ainda está na fase inicial e que não há resultados definitivos sobre o medicamento e a covid-19.Envie-nos por WhatsApp Email",“ negacionismo ivermectina promover pelar esquerdo matar milhar brasileiro ” e “ ivermectina reduzir replicação vírus covid afirmar universidade oxford ” algum legendar acompanhar o publicação viralizadas o facebook o instagram e site o twitter algum usuário mostrar enfático “ o universidade oxford obrigar hoje o assumir o sucesso o teste ivermectina imaginar político e juiz umar oposição cego o o presidente impedir usa-la … vidar salvar ” alegação semelhante circular espanhol,saúde,24/06/2021 às 21:37,AFP Brasil,https://checamos.afp.com//oxford-nao-confirmou-eficacia-da-ivermectina-contra-covid-19-apenas-comecou-um-estudo,0
Brasil registra queda em mortes e casos de Covid-19; média móvel de óbitos fica abaixo de 500,"País tem 151.063 óbitos registrados e 5.114.823 diagnósticos de Covid-19, segundo levantamento do consórcio de veículos de imprensa. Baixos registros em semana de feriado podem criar sensação enganosa.",o consórcio veículo imprensar divulgar levantamento situação pandemia coronavírus brasil o secretariar estadual saudar consolidar s 20h d terça-feira o país registrar morte covid-19 horar chegar o o total 151.063 óbito o comedir pandemia o médio móvel morte brasil dia variação -28 o registrar dia o médio registrar o dia maio o dia seguir o curvo morte quedo dia estabilidade caso confirmar o comedir pandemia 5.114.823 brasileiro o coronavírus 12.220 d confirmar dia o médio móvel caso 20.553 dia variação -23 o caso registrar dia encontra-se faixar quedo o país apresentar tendência quedo morte covid e registrar infectar simultaneamente o dia setembro,ciência, 13/10/2020 08h01 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2020/10/13/casos-e-mortes-por-coronavirus-no-brasil-em-13-de-outubro-segundo-consorcio-de-veiculos-de-imprensa.ghtml,1
"Distrito Federal recebe mais 85,2 mil doses de vacinas Covid-19",,"o distrito federal receber n semana 85.290 dose vacinar covid-19 o ministério saudar enviar o capital federal 77,1 dose astrazeneca oxford produzir fiocruz e 8.190 dose pfizer biontech o início campanha vacinação o df receber 1,1 milhão dose imunizante – aplicar total distribuir o brasil 6,4 milhão dose orientação vacinação e prioritário atendido 18º informar técnico secretariar vigilância saudar svs o estratégia distribuição vacinar covid-19 revisar semanalmente reunião tripartites governo federal estadual e municipal observar confirmação cronograma entregar laboratório o objetivo garantir o cobertura esquema vacinal recomendar imunizante semana o vacinar butantan e semana o fiocruz e pfizer",saúde,21/05/2021 16h34, ,https://www.gov.br/saude/pt-br/assuntos/noticias/distrito-federal-recebe-mais-85-2-mil-doses-de-vacinas-covid-19,1
Mandetta: “Bolsonaro é extremamente humanista”  ,,luiz henrique mandetta demitir ministério saudar n quinta-feira o converso bolsonaro amistoso e agradável e o presidente extremamente humanista mandetta sair rixar público bolsonaro combater o pandemia coronavírus principalmente o isolamento social,saúde,16/04/2020 18h16 ,16/04/2020 18h16 ,https://noticias.uol.com.br/videos/2020/04/16/mandetta-bolsonaro-e-extremamente-humanista.htm,1
"Brasil pode descartar mais de 12,7 bilhões de máscaras de tecido  ",,"O item que se tornou essencial na vida de todos para diminuir o contágio pelo novo coronavírus também pode prejudicar o meio ambiente, caso seja descartado de forma incorreta. Após quase um ano de pandemia, estima-se que o Brasil possa descartar mais de 12,7 bilhões de máscaras de tecido, levando em conta que cada uma delas pode ser lavada até 30 vezes e que um brasileiro possui, em média, cinco delas. Segundo o Instituto Akatu, o peso total de 12,7 bilhões de máscaras equivale a 4,7 mil elefantes africanos (o maior animal terrestre do planeta) ou a 7,9 mil ônibus urbanos. Em volume, essa quantidade de resíduos seria suficiente para preencher mais de 9 mil apartamentos de 50m² ou para encher 457 piscinas olímpicas. ""Máscaras de pano, cirúrgicas ou descartáveis podem estar contaminadas e, mesmo após a higienização, recomenda-se o descarte no lixo comum. Este cuidado é muito importante: o ideal é descartar todo tipo de máscara no lixo comum, não no lixo a ser reciclado, para evitarmos uma possível contaminação dos lixeiros e trabalhadores em cooperativas de reciclagem"", destaca a coordenadora de conteúdos do Instituto Akatu, Larissa Kuroki.",saúde,09/02/2021 15h59 ,09/02/2021 15h59 ,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2021/02/09/brasil-pode-descartar-mais-de-127-bilhoes-de-mascaras-de-tecido.htm,1
15 dos 98 dos infectados por coronavírus no Brasil estão no grupo de risco  ,,o balançar ministério saudar caso coronavírus confirmar país pessoa ano e chamar riscar integrar desenvolver o gravar doença o ministério 1.485 caso suspeito o país paciente apresentar febre e sintoma respiratório tossir dificuldade respirar voltar viagem o o exterior recentemente contato algum casar confirmar doença n caso precisar aguardar o resultar exame detecção vírus o suspeito confirmar descartar 1.344 caso o suspeito descartar o total caso o oficial compilar ministério horar atrasar haver caso país notificar hospital albert einstein paulo confirmar paciente o vírus noite secretariar estadual divulgar atualizados quase horar o ministério saudar publicar o balançar o amazona caso confirmar e computar governar federal,saúde,13/03/2020 19h58 ,Alex Tajra,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/13/15-dos-infectados-por-coronavirus-no-brasil-estao-no-grupo-de-risco.htm,1
"É #FAKE que chá com mistura de jambu, limão, alho e paracetamol cura a Covid-19","Mensagem circula principalmente em Manaus, onde o número de casos e de mortes desafia a capacidade de atendimento do sistema público. Especialistas dizem que bebida pode aliviar sintomas em pessoas com quadro leve da doença, mas não curá-la. Governo do AM diz que informação de que pacientes têm sido tratados com o chá é falsa.",circular rede social vídeo mulher chá limão alho folhar jambu e paracetamol curar o covid-19 publicação apresentar o receitar o remédio tratar paciente o coronavírus amazona o infectologista antônio magela fundação medicinar tropical doutor heitor vieira dourar manaus o afirmação o bebido curar o covid-19 totalmente falso explicar geralmente época epidemiar surgir história chamar medicinar popular haver palavra indígena definir puçanga medicamento pessoa pessoa melhorar o doença gravar manifestar n maneiro gravar melhorar o sintomatologia série nutriente n substância condimento antioxidante o capacidade remover toxina organismo conter o chamar estresse oxidativo ajudar o melhorar o sintomatologia o dipirona paracetamol analgésico e antitérmico substância utilizar dia o dia culinário d afirmar curar considerar o o gente afirmar causar melhorar sintoma e pessoa ficar confortável,ciência, 24/04/2020," Por Roney Domingos, G1 ",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-cha-com-mistura-de-jambu-limao-alho-e-paracetamol-cura-a-covid-19.ghtml,0
Cientistas descobrem nova variante do coronavírus com 18 mutações em BH,,e potencialmente perigoso variante coronavírus detectar cientista belo horizonte o cepa combinação mutação anteriormente descrito sars-cov-2 mutação compartilhar variante brasileiro p1 originar manaus e p2 rir janeiro o sul-africana b.1.1.351 e o britânico b.1.1.7 — associar o transmissão o riscar agravamento covid-19 investigar sigla complicar variante sars-cov-2 preocupar dentre motivo replicar depressa vírus causar o onda pandemia variante p1 p2 e b.1.1.7 mutação e484k e n501y facilitar o contágio ajudar o coronavírus o escapar imunológico indicar o revelar minar gerar o capacidade dispor arsenal genético cientista haver alertar transmissão controlo o brasil provável emergir variante vírus forçar pandemia ciclo vicioso variante o riscar transmissão e o vírus conseguir escapar vacinar o variante o chamar p4 o origem o p1 e o p2 afirmar o coordenador estudar renato santana universidade federal minar gerar ufmg o p3 emergir filipino o cepa descobrir pesquisador laboratório biologia integrativa instituto ciência biológico ufmg e setor pesquisar e desenvolvimento pardini colaboração o laboratório virologia molecular universidade federal rir janeiro e o prefeitura belo horizonte chamar atenção comum mutação p1 oficialmente “ variante preocupação organização mundial saudar divergir d explicar santana mutação região proteína s alvo anticorpo e vacinar o covid-19 trocar diferente aminoácido significar espécie evolução p1 multiplicar pessoa infectar e chance mudar caro — p1 acréscimo estudar — destacar santana o cientista observar existir estudo conclusivo mostrar o p1 provocar caso grave covid-19 disseminação belo horizonte coincidir o aumentar caso grave o p1 o variante mineiro apresentar mutação e484 e n501 proteína s. mutação n501 presente variante britânico aumentar o riscar mortalidade estudar publicar recentemente revisto “ nature ” — início achar haver indicar aumentar severidade infecção variante ciência aprender e aumentar gravidade caso covid-19 belo horizonte acompanhar o elevação frequência p1 — argumentar o cientista quase inexistente início ano o p1 quase dominante belo horizonte preocupante p2 o variante identificar série genoma vírus extrair pessoa região metropolitano belo horizonte analisar período outubro o março amostrar variante coletadas dia e fevereiro frequência pesquisador estimar começar o propagar e recém-emergiu considerar provável circulação cidade minar gerar capital registrar explosão caso grave semana santana destacar o descobrir variante reforçar o importância intensificar o chamar vigilância genômica n quarta-feira minar gerar registrar morte covid-19 24h o recordar o início pandemia o elevar notificar abril contabilizar óbito o minar totalizar 26.303 vidar perdido o coronavírus e 1.182.847 infectar sars-cov-2 o mineiro o o alcançar o marcar morte covid-19 dia paulo dia morte o início pandemia e rir sul registrar morte março acordar consórcio veículo imprensar,saúde, Publicado em  07/04/21 15:24 ,Ana Lucia Azevedo,https://extra.globo.com/noticias/coronavirus/cientistas-descobrem-nova-variante-do-coronavirus-com-18-mutacoes-em-bh-24959746.html,1
Rússia certifica remédio ainda em testes contra a Covid-19; veja o que se sabe sobre o antiviral,"Medicamento Avifavir, versão modificada de um antiviral experimental, deve chegar a hospitais russos na semana que vem. Substância original, que pode causar má formação em embriões, foi testada na China ainda está sendo testada no Japão, e não é comercializada para nenhuma outra doença.",o rússia anunciar quarta-feira certificar o antiviral avifavir o tratamento covid-19 o medicamentar fase teste e versão modificar antiviral experimental favipiravir origem japonesar o fundir russo investimento direto rdif sigla inglês anunciar o certificação avifavir noto imprensar o remédio mostrar alto eficácia ensaio clínico feito paciente centro médico teste começar maio e andamento o empresar divulgar nenhum artigo científico resultar pesquisar detalhar modificação feito medicamentar japonês o o g1 o fundir informar submetido o publicação científico e divulgar remessar avifavir chegar o hospital russo o dia o o longo receber dose acordar o rdif,ciência, 06/06/2020 05h00 ," Por Lara Pinheiro, G1 ",https://g1.globo.com/bemestar/coronavirus/noticia/2020/06/06/russia-certifica-remedio-ainda-em-testes-contra-a-covid-19-veja-o-que-se-sabe-sobre-o-antiviral.ghtml,1
"

Marinella Della Negro, infectologista, faz áudio sobre o perigo da cebola #boato 
","Boato – A médica infectologista Marinella Della Negro, do hospital Emílio Ribas, gravou um áudio falando sobre o perigo da cebola.",cuidar cebola o gripar matar milhão pessoa médico visitar agricultor o atacar ajudá-los o combater o gripar agricultor e família haver contrair o gripar morrer entanto o médico conhecer fazendeiro família saudável e ninguém casar o gripar o médico perguntar o o agricultor o diferente o esposo fazendeiro responder cortar cebola cascar prato e colocar cômodos casa.o médico pensar o curar pedir d cebola o colocar o microscópio encontrar n o vírus gripar cebola obviamente absorver bactéria e manter o família saudável enviar história amigar oregon regularmente material saudar responder interessante experiência cebola lembrete conhecer o história agricultor pneumonia e ficar doente conhecimento anterior cebola cortar pontar cebola o colocar jarro vaziar e o colocar o o durante o noite manhã começar o sentir melhor o cebola ficar preto problema estômago o culpar cebola comer culpar,saúde,05/12/2018,"
Edgard Matsuki ",https://www.boatos.org/saude/marinella-della-negro-cebolas.html,0
"Paraíba recebe mais 76,9 mil doses de vacinas covid-19",,"o paraíba receber 76,9 dose vacinar covid-19 o décimo pautar distribuição ministério saudar incluir o remessar dose consórcio covax facility astrazeneca oxford produzir coreia sul e dose coronavac produzir brasil instituto butantan o previsão entregar ocorrer o d 25/03 e estender o sábado 27/03 proporcional e igualitário o e distrito federal acordar o informar técnico secretariar vigilância saudar svs o remessar vacinar permitir o ampliação vacinação prioritário o idoso e ano d atender o restante trabalhador saudar idoso e ano e comunidade quilombolas",saúde,25/03/2021 21h37, ,https://www.gov.br/saude/pt-br/assuntos/noticias/paraiba-recebe-mais-76-9-mil-doses-de-vacinas-covid-19,1
Governo do Brasil entrega mais 20 ventiladores pulmonares para o Piauí,,o contar equipamento comprar e enviar ministério saudar reforçar o assistência hospitalar enfrentamento pandemia o redar público saudar piauí ganhar o reforçar ventilador pulmonar o equipamento indicar suportar ventilatório paciente grave infectar covid-19 apresentar dificuldade respiratório equipamento desembarcar dia e junho capital teresina e distribuir secretariar estadual saudar responsável definir unidade saudar e município receber ventilador pulmonar conformar planejamento o entregar ventilador pulmonar o piauí contar equipamento auxiliar o assistência hospitalar o paciente grave infectar covid-19 apresentar dificuldade respiratório o comprar e distribuição ventilador estratégico governar brasil atendimento o e município o enfrentamento pandemia entregar levar contar o capacidade instalar redar assistência saudar público principalmente locar o transmissão velocidade o ministério saudar entregar 4.435 ventilador pulmonar e o distrito federal,saúde,20/06/2020 14h02,(61) 3315-2745/2351,https://www.gov.br/saude/pt-br/assuntos/noticias/governo-do-brasil-entrega-mais-20-ventiladores-pulmonares-para-o-piaui,1
Itália tem maior número de novos casos de covid em quase 4 meses  ,,"o itália registrar hoje 1.462 caso coronavírus sars-cov-2 maio haver contabilizar 1.900 contágioso boletim ministério saudar totalizar 265.409 diagnóstico positivo e confirmar o tendência alto curvo epidemiológico país o itália dia seguir contágio acontecer o quinzena maio o crescimento semana diário voltar o o patamar anterior o o relaxamento quarentenar maio o reabertura restaurante salão beleza loja e igreja e o obrigação ficar casa.outro indicador evidenciar o tendência alto curvo epidemiológico o médio móvel caso dia o índice chegar o 1.193 n sexta-feira maio 1.193.além d o país contabilizar 7.281 diagnóstico positivo domingo e 54,7 o semana passar inteiro 4.707 o semana seguir crescimento caso itália.mortes o entanto o alto contágio impactar morte o país registrar óbito n o quinta-feira totalizar 35.472 vítimas.a itália médio móvel inferior o morte dia julho explicar redução idade médio contaminar pessoa ano o vetor pandemia e melhoria tratamento e condição sanitário.o país somar 206.902 paciente curar e 23.035 caso ativos junho 23.101",saúde,28/08/2020 12h25 ,28/08/2020 12h25 ,https://noticias.uol.com.br/ultimas-noticias/ansa/2020/08/28/italia-tem-maior-numero-de-novos-casos-de-covid-em-quase-4-meses.htm,1
"EUA podem não precisar de vacina contra Covid da AstraZeneca, diz Fauci","Principal assessor médico da Casa Branca e maior especialista em doenças infecciosas dos EUA, Anthony Fauci afirmou que o país têm contratos suficientes com outros fabricantes de vacinas para imunizar toda a sua população e, possivelmente, o suficiente para reforçar a vacinação futuramente.",unir precisar vacinar o covid-19 astrazeneca obter aprovação regulatória país o principal assessor médico casar branco e especialista doença infeccioso eua anthony fauci n quinta-feira 1º o vacinar aclamar marcar lutar o pandemia alvo questionamento o ano passar autorizar dezena país incluir o brasil fauci diretor instituto nacional alergia e doença infeccioso eua afirmar unir contrato suficiente fabricante vacinar imunizar o população e o suficiente reforçar o vacinação futuramente questionar eua dose vacinar astrazeneca ar sensação contratual empresar vacinar suficiente cumprir necessidade invocar o astrazeneca,saúde, 01/04/2021 22h53 , Por Reuters ,https://g1.globo.com/bemestar/vacina/noticia/2021/04/01/eua-podem-nao-precisar-de-vacina-contra-covid-da-astrazeneca-diz-fauci.ghtml,1
"Coronavírus: Melbourne vira ""cidade fantasma"" e gera angústia de moradores  ",,katherine reed viver informar medir confinamento cidade melbourne seriar reforçar e prolongar semana conseguir conter lágrima o mulher ano trabalhar casar março junho o invernar início surtir epidemiar deprimir milhão pessoa viver isolar semana entender reforçar o confinamento considerar cruel e insensato regrar permitir receber o visitar cônjuge e o amigar o início pandemia coronavírus especialista alertar o lutar o covid-19 alto e avanço contratempo,saúde,04/08/2020 06h44 ,04/08/2020 06h44 ,https://noticias.uol.com.br/ultimas-noticias/afp/2020/08/04/lagrimas-e-angustia-em-melbourne-uma-cidade-fantasma-pelo-coronavirus.htm,1
"'Não é hora de nenhum país atenuar as medidas contra o coronavírus', recomenda diretor-geral da OMS","Entidade alertou que medidas individuais e coletivas, como manter o distanciamento e isolamento devem ser mantidas mesmo com a vacinação.",o diretor-geral organização mundial saudar oms tedros adhanon alertar n sexta-feira o início vacinação o covid-19 e diminuição caso o global semana país relaxar medir adotadas frear o pandemia o dirigente informar caso global diminuir semana consecutivo o morte cair semana consecutivo e ganho resultar direto medir rigoroso o vírus declínio semana atribuir o país implementar medir saudar público rigoroso afirmar o cientista chefe oms soumya swaminathan alertar o vacinação justificativo pessoa deixar seguir medir individuar o covid-19 o vacinar contrair e transmitir o vírus,ciência, 12/02/2021 13h36 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2021/02/12/nao-e-hora-de-nenhum-pais-atenuar-as-medidas-contra-o-coronavirus-recomenda-diretor-geral-da-oms.ghtml,1
