dataset,news_id,rating,title,original_title,news_source,source_link,review_link
HealthRelease,news_reviews_00087,1,Not a lick of evidence is given to back claim that panic attack therapy is highly successful,Multiple Studies Show Freespira® Eliminates Panic Attacks in 80% of Patients ,"Palo Alto Health Sciences, Inc.",https://www.prnewswire.com/news-releases/multiple-studies-show-freespira-eliminates-panic-attacks-in-80-of-patients-300627803.html,https://www.healthnewsreview.org/news-release-review/not-a-lick-of-evidence-is-given-to-back-claim-that-panic-attack-therapy-is-highly-successful/
HealthRelease,news_reviews_00088,2,"Kudos for several cautions, but college announcement sidesteps other key details on new class of cancer drug",New class of drugs could help tackle treatment-resistant cancers,Imperial College London,https://www.eurekalert.org/pub_releases/2018-04/icl-nco041018.php,https://www.healthnewsreview.org/news-release-review/kudos-for-several-cautions-but-college-announcement-sidesteps-other-key-details-on-new-class-of-cancer-drug/
HealthRelease,news_reviews_00089,2,Let’s be clear: claim that new cancer combo ‘improves survival’ misleads,New drug combo improves survival of women with rare uterine cancer,Johns Hopkins Medicine,https://www.eurekalert.org/pub_releases/2018-04/jhm-ndc040918.php,https://www.healthnewsreview.org/news-release-review/lets-be-clear-claim-that-new-cancer-combo-improves-survival-misleads/
HealthRelease,news_reviews_00090,3,Better to sacrifice brevity in favor of clarity when promoting breast cancer screening strategies,Allina study shows patients with very small breast tumors may forgo lymph node biopsies,Allina Health,https://www.eurekalert.org/pub_releases/2018-04/ah-ass040418.php,https://www.healthnewsreview.org/news-release-review/better-to-sacrifice-brevity-in-favor-of-clarity-when-promoting-breast-cancer-screening-strategies/
HealthRelease,news_reviews_00091,4,Study summary omitted key detail about acupressure for menstrual pain relief,Acupressure for menstrual pain ,Charité - Universitätsmedizin Berlin,https://www.eurekalert.org/pub_releases/2018-04/c-ub-afm040418.php,https://www.healthnewsreview.org/news-release-review/study-summary-omitted-key-detail-about-acupressure-for-menstrual-pain-relief/
HealthRelease,news_reviews_00092,2,Mayo recap of device for migraine prevention omits conflict of interest disclosure,Noninvasive stimulation device can help prevent migraine attacks ,Mayo Clinic,https://www.eurekalert.org/pub_releases/2018-03/mc-nsd032818.php,https://www.healthnewsreview.org/news-release-review/mayo-recap-of-device-for-migraine-prevention-omits-conflict-of-interest-disclosure/
HealthRelease,news_reviews_00093,2,Headline overreach mars summary of phase 1 pediatric cancer drug trial,Pediatric cancer drug shows 93 percent response rate,UT Southwestern Medical Center,https://www.eurekalert.org/pub_releases/2018-03/usmc-pcd032918.php,https://www.healthnewsreview.org/news-release-review/headline-overreach-mars-summary-of-phase-1-pediatric-cancer-drug-trial/
HealthRelease,news_reviews_00094,3,Might a new stroke diagnostic device be an alternative to CT scanners in ambulances? Study overview doesn’t say,Portable device detects severe stroke in seconds with 92 percent accuracy ,Medical University of South Carolina,https://www.eurekalert.org/pub_releases/2018-03/muos-pdd032618.php,https://www.healthnewsreview.org/news-release-review/might-a-new-stroke-diagnostic-device-be-an-alternative-to-ct-scanners-in-ambulances-study-overview-doesnt-say/
HealthRelease,news_reviews_00095,1,‘Daily ibuprofen can prevent Alzheimer’s disease’ and other unproven claims by Canadian neuroscientist,Canadian neuroscientists say daily ibuprofen can prevent Alzheimer's disease ,IOS Press,https://www.eurekalert.org/pub_releases/2018-03/ip-cns032618.php,https://www.healthnewsreview.org/news-release-review/daily-ibuprofen-can-prevent-alzheimers-disease-and-other-unproven-claims-by-canadian-neuroscientist/
HealthRelease,news_reviews_00096,2,In a nutshell: small brief study measuring the impact of pecan supplementation can’t tell us much,Eating pecans had significant effect on biomarkers of heart disease and type 2 diabetes ,National Pecan Shellers Association,https://www.eurekalert.org/pub_releases/2018-03/kc-n-eph032218.php,https://www.healthnewsreview.org/news-release-review/in-a-nutshell-small-brief-study-measuring-the-impact-of-pecan-supplementation-cant-tell-us-much/
HealthRelease,news_reviews_00097,2,Summary of tiny preliminary study overstates benefit of treatment for knee osteoarthritis,Minimally invasive treatment reduces knee pain and disability from osteoarthritis ,Society of Interventional Radiology,https://www.eurekalert.org/pub_releases/2018-03/soir-mit031318.php,https://www.healthnewsreview.org/news-release-review/minimally-invasive-treatment-reduces-knee-pain-and-disability-from-osteoarthritis/
HealthRelease,news_reviews_00098,4,Association delivers balanced recap of safety trial of targeted immunotherapy for liver cancer, Targeted immunotherapy treatment shows promise for treating advanced stage liver tumors ,Society of Interventional Radiology,https://www.eurekalert.org/pub_releases/2018-03/soir-tit031318.php,https://www.healthnewsreview.org/news-release-review/association-delivers-balanced-recap-of-safety-trial-of-targeted-immunotherapy-for-liver-cancer/
HealthRelease,news_reviews_00099,1,"Preliminary study on mammography for women 40-49 adds confusion, not clarity",Screening mammography for women 40-49 detects more cancers compared with older age groups,American Roentgen Ray Society,https://www.eurekalert.org/pub_releases/2018-03/arrs-smf031318.php,https://www.healthnewsreview.org/news-release-review/preliminary-study-on-mammography-for-women-40-49-adds-confusion-not-clarity/
HealthRelease,news_reviews_00100,2,Can bone density scans help assess cardiovascular risk? More details needed in news release,Researchers find bone density scans can also help identify cardiovascular disease,Hebrew SeniorLife Institute for Aging Research,https://www.eurekalert.org/pub_releases/2018-03/hsif-rfb031218.php,https://www.healthnewsreview.org/news-release-review/more-details-needed-to-assess-benefit-of-bone-density-scans-in-cardiovascular-risk/
HealthRelease,news_reviews_00101,3,Strong summary of hip replacement risk assessment tool needed cost discussion,New tool helps identify risk for post-surgical dislocations following hip replacement ,NYU Langone Health / NYU School of Medicine,https://www.eurekalert.org/pub_releases/2018-03/nlh-nth030218.php,https://www.healthnewsreview.org/news-release-review/strong-summary-of-hip-replacement-risk-assessment-tool-needed-cost-discussion/
HealthRelease,news_reviews_00102,2,Is it fair to call jet lag a ‘disorder’ requiring a pill if it goes away on its own?,HETLIOZ® (tasimelteon) Demonstrates Efficacy to Treat Jet Lag Disorder in an 8 Hour Phase Advance Clinical Study,Vanda Pharmaceuticals,https://www.prnewswire.com/news-releases/hetlioz-tasimelteon-demonstrates-efficacy-to-treat-jet-lag-disorder-in-an-8-hour-phase-advance-clinical-study-300607853.html,https://www.healthnewsreview.org/news-release-review/is-it-fair-to-call-jet-lag-a-disorder-requiring-an-expensive-pill-if-it-goes-away-on-its-own/
HealthRelease,news_reviews_00103,3,Shingles vaccine study summary omits significant COI with sponsor GSK,Why the latest shingles vaccine is more than 90 percent effective ,Westmead Institute for Medical Research,https://www.eurekalert.org/pub_releases/2018-03/wifm-wtl030618.php,https://www.healthnewsreview.org/news-release-review/shingles-vaccine-study-summary-omits-significant-coi-with-sponsor-gsk/
HealthRelease,news_reviews_00104,2,"Tree nuts ‘aid colon cancer survival’? Summary fills in the blanks with assumption, not evidence",Nut consumption may aid colon cancer survival,Yale Cancer Center,http://yalecancercenter.org/news/article.aspx?id=16834,https://www.healthnewsreview.org/news-release-review/tree-nuts-aid-colon-cancer-survival-summary-fills-in-the-blanks-with-assumption-not-evidence/
HealthRelease,news_reviews_00105,3,"Summary touts scorpion venom for rheumatoid arthritis. Yes, if you’re a rat",Scorpion venom component can reduce severity of rheumatoid arthritis ,Baylor College of Medicine,https://www.eurekalert.org/pub_releases/2018-02/bcom-svc022618.php,https://www.healthnewsreview.org/news-release-review/summary-touts-scorpion-venom-for-rheumatoid-arthritis-yes-if-youre-a-rat/
HealthRelease,news_reviews_00106,2,AAN study summary relies on speculation about diet and depression in older adults,Diet shown to reduce stroke risk may also reduce risk of depression,American Academy of Neurology,https://www.eurekalert.org/pub_releases/2018-02/aaon-dst022118.php,https://www.healthnewsreview.org/news-release-review/aan-study-summary-relies-on-speculation-about-diet-and-depression-in-older-adults/
HealthRelease,news_reviews_00107,3,Heavy reliance on surrogate markers doesn’t tell full story of diet advantages,Vegetarian and Mediterranean diet may be equally effective in preventing heart disease,American Heart Association,https://www.eurekalert.org/pub_releases/2018-02/aha-vam022118.php,https://www.healthnewsreview.org/news-release-review/heavy-reliance-on-surrogate-markers-doesnt-tell-full-story-of-diet-advantages/
HealthRelease,news_reviews_00108,2,"Potential costs, harms missing in plug of alternative MRI for detecting benign breast lesions",MRI technique differentiates benign breast lesions from malignancies ,Radiological Society of North America,https://www.eurekalert.org/pub_releases/2018-02/rson-mtd021318.php,https://www.healthnewsreview.org/news-release-review/potential-costs-harms-missing-in-plug-of-alternative-mri-for-detecting-benign-breast-lesions/
HealthRelease,news_reviews_00109,3,Potential harms and source of evidence missing in FDA summary of new blood test for concussion,FDA authorizes marketing of first blood test to aid in the evaluation of concussion in adults,FDA,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm596531.htm,https://www.healthnewsreview.org/news-release-review/fda-authorizes-marketing-first-blood-test-aid-evaluation-concussion-adults/
HealthRelease,news_reviews_00110,3,"NIH recap on ‘brain disease test’: strong on study results, but lacks clarity on patient benefits","NIH scientists adapt new brain disease test for Parkinson’s, dementia with Lewy bodies ",National Institutes of Health,https://www.nih.gov/news-events/news-releases/nih-scientists-adapt-new-brain-disease-test-parkinsons-dementia-lewy-bodies,https://www.healthnewsreview.org/news-release-review/nih-recap-on-brain-disease-test-strong-on-study-results-but-lacks-clarity-on-patient-benefits/
HealthRelease,news_reviews_00111,1,Research recap says medical cannabis safer than opioids in elderly but the study included no such comparison,Medical cannabis significantly safer for elderly with chronic pain than Opioids,"American Associates, Ben-Gurion University of the Negev",https://www.eurekalert.org/pub_releases/2018-02/aabu-mcs021318.php,https://www.healthnewsreview.org/news-release-review/research-recap-says-medical-cannabis-safer-than-opioids-in-elderly-but-the-study-included-no-such-comparison/
HealthRelease,news_reviews_00112,1,Small study in mice wrongly claimed to advance human alcoholism treatment,Drug shown to reverse brain deficits caused by alcohol,Queensland University of Technology,https://www.eurekalert.org/pub_releases/2018-02/quot-dst020718.php,https://www.healthnewsreview.org/news-release-review/small-study-in-mice-wrongly-claimed-to-advance-human-alcoholism-treatment/
HealthRelease,news_reviews_00113,2,NYU Langone calls MS drug study ‘practice changing’ before results even published,Extending dosing intervals reduces deadly side effect risk from multiple sclerosis drug,NYU Langone Health / NYU School of Medicine,https://www.eurekalert.org/pub_releases/2018-02/nlh-edi020218.php,https://www.healthnewsreview.org/news-release-review/nyu-langone-calls-ms-drug-study-practice-changing-before-results-even-published/
HealthRelease,news_reviews_00114,2,News release trumpets kidney transplant procedure that was tested on just one patient,Device Keeps Donor Kidneys Healthy Outside the Body Until Transplant,University Health Network,http://www.newswise.com/articles/device-keeps-donor-kidneys-healthy-outside-the-body-until-transplant,https://www.healthnewsreview.org/news-release-review/news-release-trumpets-kidney-procedure-thats-only-been-performed-on-just-one-patient/
HealthRelease,news_reviews_00115,1,"Announcement on omega-3s suggests without evidence that fish oil prevents, treats breast cancer","Choose Omega-3s from fish over flax for cancer prevention, study finds ",University of Guelph,https://www.eurekalert.org/pub_releases/2018-01/uog-cof012618.php,https://www.healthnewsreview.org/news-release-review/announcement-on-omega-3s-suggests-without-evidence-that-fish-oil-prevents-treats-breast-cancer/
HealthRelease,news_reviews_00116,3,New technique for breast reconstruction in older women sounds promising but questions remain,Direct-to-implant breast reconstruction provides good results in older women ,Wolters Kluwer Health,https://www.eurekalert.org/pub_releases/2018-01/wkh-dbr013018.php,https://www.healthnewsreview.org/news-release-review/new-technique-for-breast-reconstruction-in-older-women-sounds-promising-but-questions-remain/
HealthRelease,news_reviews_00117,3,"Summary of stroke clot removal treatment skimps on harms, evidence",Prompt clot-grabbing treatment produces better stroke outcomes,American Heart Association,https://www.eurekalert.org/pub_releases/2018-01/aha-pct011618.php,https://www.healthnewsreview.org/news-release-review/summary-of-stroke-clot-removal-treatment-skimps-on-harms-evidence/
HealthRelease,news_reviews_00118,4,Announcement on cavity prevention study acknowledges high dropout rate,Cavity prevention approach effectively reduces tooth decay ,University of California - San Francisco,https://www.eurekalert.org/pub_releases/2018-01/uoc--cpa011918.php,https://www.healthnewsreview.org/news-release-review/announcement-on-cavity-prevention-study-acknowledges-high-dropout-rate/
HealthRelease,news_reviews_00119,1,Recap of curcumin research inflates impact of very small study,"Curcumin Improves Memory and Mood, New UCLA Study Says ","University of California, Los Angeles (UCLA), Health Sciences",https://www.newswise.com/articles/curcumin-improves-memory-and-mood%2C-new-ucla-study-says,https://www.healthnewsreview.org/news-release-review/recap-of-curcumin-research-inflates-impact-of-very-small-study/
HealthRelease,news_reviews_00120,3,Summary of app geared at monitoring postoperative wounds veers into unstudied territory,Postoperative wound monitoring app can reduce readmissions and improve patient care,American College of Surgeons,https://www.eurekalert.org/pub_releases/2018-01/acos-pwm011918.php,https://www.healthnewsreview.org/news-release-review/summary-of-app-geared-at-monitoring-postoperative-wounds-veers-into-unstudied-territory/
HealthRelease,news_reviews_00121,2,"Memory, learning benefits from adding prebiotics to infant formula – for piglets",Prebiotics in infant formula could improve learning and memory and alter brain chemistry.,"University of Illinois College of Agricultural, Consumer and Environmental Sciences",https://www.eurekalert.org/pub_releases/2018-01/uoic-pii011718.php,https://www.healthnewsreview.org/news-release-review/memory-learning-benefits-from-adding-prebiotics-to-infant-formula-for-piglets/
HealthRelease,news_reviews_00122,3,Recap of study on weight-loss surgery strengthened by transparency on limitations,Weight-loss surgery associated with lower rate of death ,JAMA,https://www.eurekalert.org/pub_releases/2018-01/jn-wsa011118.php,https://www.healthnewsreview.org/news-release-review/recap-of-study-on-weight-loss-surgery-strengthened-by-transparency-on-limitations/
HealthRelease,news_reviews_00123,2,Small studies belie Boston Scientific’s claims about safety and effectiveness of spinal cord stimulation, Boston Scientific Receives U.S. FDA Approval for Spectra WaveWriter™ Spinal Cord Stimulator System ,Boston Scientific,https://www.prnewswire.com/news-releases/boston-scientific-receives-us-fda-approval-for-spectra-wavewriter-spinal-cord-stimulator-system-300581107.html,https://www.healthnewsreview.org/news-release-review/small-studies-belie-boston-scientifics-claims-about-safety-and-effectiveness-of-spinal-cord-stimulation/
HealthRelease,news_reviews_00124,2,"Vague summary hints at ‘selective cancer treatment’ using stinging nettles, but the trial was in a test tube",Cancer targeted with reusable 'stinging nettle' treatment ,University of Warwick,https://www.eurekalert.org/pub_releases/2018-01/uow-ctw010918.php,https://www.healthnewsreview.org/news-release-review/vague-summary-hints-at-selective-cancer-treatment-using-stinging-nettles-but-the-trial-was-in-a-test-tube/
HealthRelease,news_reviews_00125,3,"Exercise is good for you, but did this study actually show it can ‘reverse damage from heart aging’?", Proper exercise can reverse damage from heart aging,UT Southwestern Medical Center,https://www.eurekalert.org/pub_releases/2018-01/usmc-pec010418.php,https://www.healthnewsreview.org/news-release-review/proper-exercise-can-reverse-damage-heart-aging/
HealthRelease,news_reviews_00126,4,Recap of clinical trial on skin cancer treatment includes both strengths and weaknesses of the findings,"In clinical trial, cream reduces squamous cell carcinoma risk ",Brown University,https://www.eurekalert.org/pub_releases/2018-01/bu-ict010318.php,https://www.healthnewsreview.org/news-release-review/clearly-state-both-the-benefits-and-the-risks-of-using-the-medicinal-cream/
HealthRelease,news_reviews_00127,1,Summary of study on migraine surgery: ‘dramatic’ results but what about the alternatives?,"Migraine surgery produces 'dramatic improvements' in functioning, study finds",Wolters Kluwer Health,https://www.eurekalert.org/pub_releases/2018-01/wkh-msp010218.php,https://www.healthnewsreview.org/news-release-review/summary-of-study-on-migraine-dramatic-results-are-based-on-questionnaires/
HealthRelease,news_reviews_00128,3,Recap of small vitamin D study for heart disease shows fitting restraint,High doses of vitamin D rapidly reduce arterial stiffness,Medical College of Georgia at Augusta University,https://www.eurekalert.org/pub_releases/2018-01/mcog-hdo010218.php,https://www.healthnewsreview.org/news-release-review/recap-of-small-vitamin-d-study-for-heart-disease-shows-fitting-restraint/
HealthRelease,news_reviews_00129,2,Announcement on a new ‘pathway’ for multiple sclerosis treatment doesn’t lead far,Researchers find potential path to repair MS-damaged nerves,University of California - Los Angeles,https://www.eurekalert.org/pub_releases/2017-12/uoc--rfp122217.php,https://www.healthnewsreview.org/news-release-review/announcement-on-a-new-pathway-for-multiple-sclerosis-treatment-doesnt-lead-far/
HealthRelease,news_reviews_00130,2,Eat more fish for higher IQ? Announcement skips limitations of an observational study,"Weekly fish consumption linked to better sleep, higher IQ",University of Pennsylvania,https://www.eurekalert.org/pub_releases/2017-12/uop-wfc121917.php,https://www.healthnewsreview.org/news-release-review/observational-study-linking-fish-with-higher-iq-and-improved-sleep-ignores-limitations/
HealthRelease,news_reviews_00131,4,Recap of hip fracture screening study takes balanced approach on a serious health issue, Screening could prevent a quarter of hip fractures in older women,University of Birmingham,https://www.eurekalert.org/pub_releases/2017-12/uob-scp121917.php,https://www.healthnewsreview.org/news-release-review/recap-of-hip-fracture-screening-study-takes-balanced-approach-on-a-serious-health-issue/
HealthRelease,news_reviews_00132,2,16-person study too small to claim that seated desk exercise is beneficial,Can you burn calories while sitting at a desk?,University of Illinois at Chicago,https://today.uic.edu/can-you-burn-calories-while-sitting-at-a-desk,https://www.healthnewsreview.org/news-release-review/16-person-study-too-small-to-claim-that-seated-desk-exercise-is-beneficial/
HealthRelease,news_reviews_00133,2,Having a double chin isn’t a disease. But Allergan summary of treatment for it disease mongers anyway,Allergan Receives FDA Clearance For the CoolSculpting® Treatment To Improve Appearance Of Lax Tissue In The Double Chin ,Allergan,https://www.prnewswire.com/news-releases/allergan-receives-fda-clearance-for-the-coolsculpting-treatment-to-improve-appearance-of-lax-tissue-in-the-double-chin-300570078.html,https://www.healthnewsreview.org/news-release-review/having-a-double-chin-isnt-a-disease-but-allergan-summary-of-treatment-for-it-disease-mongers-anyway/
HealthRelease,news_reviews_00134,3,"No data to back up claim that soy, kale and broccoli reduce breast cancer treatment side effects","Soy, cruciferous vegetables associated with fewer common breast cancer treatment side effects – Georgetown University Medical Center",Georgetown University Medical Center,https://www.eurekalert.org/pub_releases/2017-12/gumc-scv120817.php,https://www.healthnewsreview.org/news-release-review/no-data-to-back-up-claim-that-soy-kale-and-broccoli-reduce-breast-cancer-treatment-side-effects/
HealthRelease,news_reviews_00135,1,Marijuana may slow mental decline ‘in up to 50 percent of HIV patients’? Bold claim unsupported by research,Marijuana May Help HIV Patients Keep Mental Stamina Longer ,Michigan State University,https://www.newswise.com/articles/marijuana-may-help-hiv-patients-keep-mental-stamina-longer,https://www.healthnewsreview.org/news-release-review/marijuana-can-slow-mental-decline-in-up-to-50-percent-of-hiv-patients-bold-claim-is-unsupported-by-the-research/
HealthRelease,news_reviews_00136,2,Kerastem gives thin summary of phase 2 hair growth procedure results,Kerastem Reports Successful US Phase II Hair Growth Clinical Trial Results,Kerastem,https://www.prnewswire.com/news-releases/english-releases/kerastem-reports-successful-us-phase-ii-hair-growth-clinical-trial-results-300568170.html,https://www.healthnewsreview.org/news-release-review/kerastem-gives-thin-summary-of-phase-2-hair-growth-procedure-results/
HealthRelease,news_reviews_00137,2,Newcastle U’s second take on type 2 diabetes research still comes up short,Type 2 diabetes is not for life,Newcastle University,http://www.ncl.ac.uk/press/news/2017/12/directstudy/,https://www.healthnewsreview.org/news-release-review/newcastle-us-second-take-on-type-2-diabetes-research-still-comes-up-short/
HealthRelease,news_reviews_00138,2,New low back pain treatment is ‘extraordinary?’ RSNA summary is short on evidence,Minimally invasive treatment provides relief from back pain,Radiological Society of North America,https://www.eurekalert.org/pub_releases/2017-11/rson-mit111617.php,https://www.healthnewsreview.org/news-release-review/new-low-back-pain-treatment-is-extraordinary-rsna-summary-is-short-on-evidence/
HealthRelease,news_reviews_00139,1,Recap of abbreviated breast MRI study veers into disease mongering,Abbreviated breast MRI may be additional screening option for dense breasts ,University of Pennsylvania School of Medicine,https://www.eurekalert.org/pub_releases/2017-11/uops-abm112717.php,https://www.healthnewsreview.org/news-release-review/abbreviated-breast-mri-may-additional-screening-option-dense-breasts/
HealthRelease,news_reviews_00140,3,Preliminary research shows cinnamon not yet ready as a weight loss aid,Cinnamon turns up the heat on fat cells,University of Michigan,https://www.eurekalert.org/pub_releases/2017-11/uom-ctu112017.php,https://www.healthnewsreview.org/news-release-review/cinnamon-turns-heat-fat-cells/
HealthRelease,news_reviews_00141,1,Loyola U makes data-free claim that a ‘simple’ heart test can distinguish between major depression and bipolar disorder,"Simple Electrocardiogram Can Determine Whether a Patient Has Major Depression or Bipolar Disorder, Study Finds",Loyola Medicine,http://mailchi.mp/ed3eb5148db0/simple-electrocardiogram-can-determine-whether-a-patient-has-major-depression-or-bipolar-disorder-study-finds?e=4283fcaf6b,https://www.healthnewsreview.org/news-release-review/loyola-u-makes-data-free-claim-that-a-simple-heart-test-can-distinguish-between-major-depression-and-bipolar-disorder/
HealthRelease,news_reviews_00142,1,Sleep medicine group misses opportunity to inform readers about sleep apnea therapy,Study shows therapy improves quality of life in people who have sleep apnea. ,American Academy of Sleep Medicine,https://www.eurekalert.org/pub_releases/2017-11/aaos-sst111617.php,https://www.healthnewsreview.org/news-release-review/sleep-medicine-group-misses-opportunity-to-inform-readers-about-sleep-apnea-therapy/
HealthRelease,news_reviews_00143,2,"Bold claims, no facts mar announcement on enriched omega-3 chicken feed"," Devenish Announces World's First Naturally Enriched Omega-3 Chicken and Eggs With Proven Health Claims - Likely to Reduce Risk of Heart Attack, Stroke, Dementia and Depression",Devenish,https://www.prnewswire.com/news-releases/devenish-announces-worlds-first-naturally-enriched-omega-3-chicken-and-eggs-with-proven-health-claims---likely-to-reduce-risk-of-heart-attack-stroke-dementia-and-depression-300555750.html,https://www.healthnewsreview.org/news-release-review/bold-claims-no-facts-mar-announcement-on-enriched-omega-3-chicken-feed/
HealthRelease,news_reviews_00144,3,Study testing late clot removal in stroke is important but not a “breakthrough” or “paradigm shift”,Landmark study may impact standard stroke treatment guidelines,Emory University,https://www.eurekalert.org/pub_releases/2017-11/ehs-lsm111017.php,https://www.healthnewsreview.org/news-release-review/study-testing-late-clot-removal-in-stroke-is-important-but-not-a-breakthrough-or-paradigm-shift/
HealthRelease,news_reviews_00145,4,Time to retire the Pap test? Strong study recap explores the trade-offs,HPV testing is better than the Pap test at detecting cervical cancer ,Oxford University Press USA,https://www.eurekalert.org/pub_releases/2017-11/oupu-hti111317.php,https://www.healthnewsreview.org/news-release-review/time-to-retire-the-pap-test-strong-study-recap-explores-the-trade-offs/
HealthRelease,news_reviews_00146,1,‘Breakthrough’ for enlarged prostates? Northwestern’s aggressive PR pitch lacks data and context,Northwestern Medicine offers new Minimally Invasive Breakthrough Treatment for Enlarged Prostate,Northwestern Medicine,https://www.prnewswire.com/news-releases/northwestern-medicine-offers-new-minimally-invasive-breakthrough-treatment-for-enlarged-prostate-300552589.html,https://www.healthnewsreview.org/news-release-review/northwestern-medicine-offers-new-minimally-invasive-breakthrough-treatment-enlarged-prostate/
HealthRelease,news_reviews_00147,3,"Opioids and non-opioid analgesics may work equally in the ER, but questions remain",No significant difference in pain relief for opioids vs. non-opioid analgesics for treating arm or leg pain ,The JAMA Network Journals,https://www.eurekalert.org/pub_releases/2017-11/tjnj-nsd110317.php,https://www.healthnewsreview.org/news-release-review/opioids-and-non-opioid-analgesics-may-work-equally-in-the-er-but-questions-remain/
HealthRelease,news_reviews_00148,2,University asks readers to take leap of faith that antibiotic tested only in the lab is a ‘breakthrough’,Scientists make significant breakthrough on superbug-killing antibiotic teixobactin,University of Lincoln,https://www.eurekalert.org/pub_releases/2017-11/uol-sms110617.php,https://www.healthnewsreview.org/news-release-review/university-asks-readers-to-take-leap-of-faith-that-antibiotic-tested-only-in-the-lab-is-a-breakthrough/
HealthRelease,news_reviews_00149,3,Promo on weight training for seniors study needed some safety caveats,"Lose fat, preserve muscle: Weight training beats cardio for older adults",Wake Forest University,https://www.eurekalert.org/pub_releases/2017-11/wfu-lfp110117.php,https://www.healthnewsreview.org/news-release-review/promo-on-weight-training-for-seniors-study-needed-some-safety-caveats/
HealthRelease,news_reviews_00150,2,‘Breakthrough’ in multiple sclerosis diagnostic? Not so fast.,Research pinpoints powerful biomarker of multiple sclerosis,University of Sydney,https://www.eurekalert.org/pub_releases/2017-10/uos-rpp102917.php,https://www.healthnewsreview.org/news-release-review/breakthrough-in-multiple-sclerosis-diagnostic-not-so-fast/
HealthRelease,news_reviews_00151,3,Recap of new surgical device for breast lesions skips all evidence,Using Radar to Make Breast Surgery Easier for Women,Rush University Medical Center,https://www.newswise.com/articles/using-radar-to-make-breast-surgery-easier-for-women,https://www.healthnewsreview.org/news-release-review/recap-of-new-surgical-device-for-breast-lesions-skips-all-evidence/
HealthRelease,news_reviews_00152,3,Study of 20 men too small to claim ‘long-term improvement’ after rotary cuff repair,Good long-term improvement after 'reverse' shoulder replacement in patients under 60 ,Wolters Kluwer Health,https://www.eurekalert.org/pub_releases/2017-10/wkh-gli102617.php,https://www.healthnewsreview.org/news-release-review/study-of-20-men-too-small-to-claim-long-term-improvement-after-rotary-cuff-repair-in-men-under-60/
HealthRelease,news_reviews_00153,2,"Benefits, evidence, cost and harms all missing from recap of genetic test for breast cancer patients",Genetic test could help fight secondary breast cancer,University of Sheffield,https://www.sheffield.ac.uk/news/nr/secondary-breast-cancer-genetic-tes-1.740458,https://www.healthnewsreview.org/news-release-review/benefits-evidence-cost-and-harms-all-missing-from-recap-of-genetic-test-for-breast-cancer-patients/
HealthRelease,news_reviews_00154,4,Props for mostly cautious description of preliminary study on pancreatic cancer treatment,Early data shows nearly 2x prolonged median survival for inoperable pancreatic cancer ,ViewRay,https://www.eurekalert.org/pub_releases/2017-10/v-eds101917.php,https://www.healthnewsreview.org/news-release-review/props-for-mostly-cautious-description-on-preliminary-study-on-pancreatic-cancer-treatment/
HealthRelease,news_reviews_00155,2,"Stem cell procedure marketed for erectile dysfunction, with no evidence",Creative Medical Technology Holdings Announces Commercialization of patented Stem Cell Procedure for Erectile Dysfunction ,Creative Medical Technology Holdings,https://www.prnewswire.com/news-releases/creative-medical-technology-holdings-announces-commercialization-of-patented-stem-cell-procedure-for-erectile-dysfunction-300539944.html,https://www.healthnewsreview.org/news-release-review/stem-cell-procedure-marketed-for-erectile-dysfunction-with-no-evidence/
HealthRelease,news_reviews_00156,2,With a growing number of trials exploring intermittent fasting in people it’s not clear what this mice study brings to the table,On-and-off fasting helps fight obesity,Springer,https://www.eurekalert.org/pub_releases/2017-10/s-ofh101717.php,https://www.healthnewsreview.org/news-release-review/with-a-growing-number-of-trials-exploring-intermittent-fasting-in-people-its-not-clear-what-this-mice-study-brings-to-the-table/
HealthRelease,news_reviews_00157,3,"Announcement on phase 1 leprosy vaccine trial suffers from hyperbole, lack of evidence",Promising New Leprosy Vaccine Moves Into Human Trials,Infectious Disease Research Institute,http://www.prnewswire.com/news-releases/promising-new-leprosy-vaccine-moves-into-human-trials-300535487.html,https://www.healthnewsreview.org/news-release-review/announcement-on-phase-1-leprosy-vaccine-trial-suffers-from-hyperbole-lack-of-evidence/
HealthRelease,news_reviews_00158,3,UCSF offers cautious recap but equates surrogate markers with clinical outcomes in MS drug study,Allergy drug improves function in patients with chronic injury from multiple sclerosis,University of California - San Francisco,https://www.eurekalert.org/pub_releases/2017-10/uoc--ad100917.php,https://www.healthnewsreview.org/news-release-review/ucsf-offers-cautious-recap-but-equates-surrogate-markers-with-clinical-outcomes-in-ms-drug-study/
HealthRelease,news_reviews_00159,3,Journal gives balanced look at comparative harms from analgesics given to children after surgery,Ibuprofen better choice over oral morphine for pain relief in children after minor surgery ,Canadian Medical Association Journal,https://www.eurekalert.org/pub_releases/2017-10/cmaj-ibc100417.php,https://www.healthnewsreview.org/news-release-review/journal-gives-balanced-look-at-comparative-harms-from-analgesics-given-to-children-after-surgery/
HealthRelease,news_reviews_00160,3,Some data would have given weight to BMJ’s recap of multivitamins and autism study,Multivitamins in pregnancy may be linked to lower autism risk in children,BMJ,http://www.bmj.com/company/newsroom/multivitamins-in-pregnancy-may-be-linked-to-lower-autism-risk-in-children/,https://www.healthnewsreview.org/news-release-review/some-data-would-have-given-weight-to-bmjs-recap-of-multivitamins-and-autism-study/
